l,train_index,test_index,||W_in||,||b_in||,||W||,good_rows_W_in,linear_rows_W_in,extreme_rows_W_in,tau_f_rmse,tau_f_se,rmse,se,0_rows_W_in,0_cols_W,avg_bad_features,avg_abs_col_sum_W,tau_f_se_train
27.0,20898.0,2483.0,0.0040922608175722125,0.33143892411349507,152.01404615253466,0.0,0.0,1.0,0.1274,0.0728,0.684252447259588,0.46820141158073475,0.953125,0.0,0.99567626953125,9.738242753491136,0.182
28.0,13428.0,2699.0,inf,0.3368516927007347,169.0378777733123,0.0,0.0,1.0,0.5824,0.455,0.8446750059898123,0.7134758657438897,0.94140625,0.0,0.9925390625,10.411200464363958,0.1092
29.0,29410.0,4846.0,0.004432123610420105,0.33445333015570156,157.0853741574046,0.0,0.0,1.0,0.4732,0.364,0.7453105754040239,0.5554878538090765,0.95703125,0.0,0.99530029296875,9.103996904959558,0.1456
30.0,41726.0,35.0,0.003637892400550487,0.3323115774203056,140.7530805337703,0.0,0.0,1.0,0.20020000000000002,0.1274,0.8571952120574418,0.734783631574203,0.9609375,0.0,0.9950927734375,8.358852422779592,0.182
31.0,35445.0,4619.0,0.004589855945166326,0.3378783381078442,154.41901106464996,0.0,0.0,1.0,0.7644000000000001,0.20020000000000002,0.8525933553415723,0.7269154295726,0.96484375,0.0,0.994951171875,10.014888193526303,0.2548
32.0,122906.0,2009.0,0.003245321859455338,0.33208716111602243,158.70017789470927,0.0,0.0,1.0,0.5278,0.38220000000000004,0.900291286278394,0.8105244001488046,0.9609375,0.0,0.99622802734375,10.144330616287862,0.1638
33.0,43794.0,2802.0,0.007878828984356665,0.3283351057492936,166.22577553739316,0.0,0.0,1.0,0.1456,0.1092,10644.764297112655,113311006.9410843,0.96875,0.0,0.9954248046875,10.398369609622932,0.1456
34.0,79855.0,3318.0,0.003907995143419993,0.333373266127689,164.77244601283755,0.0,0.0,1.0,0.1092,0.0546,0.7010792070005435,0.4915120544885109,0.93359375,0.0,0.994306640625,10.06493648701715,0.0728
35.0,102245.0,1145.0,0.003166723923877553,0.3382087219229586,166.93963591877082,0.0,0.0,1.0,0.182,0.1092,0.7351482794788128,0.5404429928206581,0.9609375,0.0,0.9966796875,9.90664351573946,0.2366
36.0,168492.0,3803.0,0.003984643304135945,0.3362316939164278,161.83635945307,0.0,0.0,1.0,0.1456,0.0728,0.7721465232109741,0.596210253306795,0.96484375,0.0,0.9970947265625,9.40232269645253,0.182
37.0,3174.0,1575.0,0.012420114298186822,0.33683437101744673,163.40849946812364,0.0,0.0,1.0,0.5278,0.1456,0.7150975314986898,0.5113644795555192,0.95703125,0.0,0.994990234375,9.800887810935478,0.091
38.0,41005.0,3893.0,inf,0.333697802507268,163.40870138980165,0.0,0.0,1.0,0.1274,0.0728,0.878984781673948,0.7726142464143979,0.94140625,0.0,0.994619140625,10.099072266799567,0.1274
39.0,20616.0,3024.0,0.004730833794431228,0.3339514029706144,169.46123065290845,0.0,0.0,1.0,0.7098,0.1638,0.9381902606918516,0.8802009652570447,0.9375,0.0,0.99326416015625,10.328571425381142,0.1092
40.0,39843.0,2523.0,0.005379375293129142,0.33542985689988336,149.21286092859367,0.0,0.0,1.0,0.6734,0.5096,0.725304179935769,0.5260661534322988,0.9453125,0.0,0.9947900390625,9.395607309092156,0.1092
