l,train_index,test_index,||W_in||,||b_in||,||W||,good_rows_W_in,linear_rows_W_in,extreme_rows_W_in,tau_f_rmse,tau_f_se,rmse,se,0_rows_W_in,0_cols_W,avg_bad_features,avg_abs_col_sum_W,tau_f_se_train
104.0,123829.0,2318.0,0.00016341341416895483,0.014022536906683295,7.42373919567306,0.0,1.0,0.0,1.7836,1.6198000000000001,0.9344172940651936,0.8731356794481178,1.0,0.04296875,0.0,0.26137905166119335,0.9828
105.0,161819.0,2275.0,0.00016420589031022567,0.01464572416453422,10.457757330495927,0.0,1.0,0.0,1.2012,1.0556,0.9035075369911492,0.8163258693998131,1.0,0.03125,0.0,0.3467202129819036,0.91
106.0,79604.0,2449.0,0.0001849656771811723,0.0141748092426384,8.740044280204831,0.0,1.0,0.0,3.6036,1.5834000000000001,0.6906254745868335,0.4769635461482886,1.0,0.01953125,0.0,0.3420220743133453,0.5278
107.0,80009.0,3091.0,0.00013954307006104074,0.014726557604312851,11.9849944556963,0.0,1.0,0.0,2.184,1.4378,0.9251519044212471,0.8559060462542609,1.0,0.01953125,0.0,0.373856021633971,1.911
108.0,90056.0,3323.0,0.00018058846199759613,0.015071410538885817,7.945830900209206,0.0,1.0,0.0,2.9302,2.184,0.8988092002926471,0.8078579785307071,1.0,0.0234375,0.0,0.30230695151885567,1.5288000000000002
109.0,157620.0,1391.0,0.00016536543211310547,0.014773649387789857,9.021962565563834,0.0,1.0,0.0,1.1102,0.8736,0.8942330891395607,0.7996528177120815,1.0,0.01953125,0.0,0.3645794413583232,2.3114
110.0,66725.0,1209.0,0.00016227234684210322,0.014569918520980937,10.917723806690272,0.0,1.0,0.0,6.097,4.2952,0.5745337686861175,0.3300890513606731,1.0,0.02734375,0.0,0.3778225629369343,4.167800000000001
111.0,159895.0,45.0,0.00016827491253738278,0.013595953873219697,10.459319393097326,0.0,1.0,0.0,0.6916,0.5642,0.7996831776091653,0.6394931845510908,1.0,0.01171875,0.0,0.39102319313808054,1.5106000000000002
112.0,155587.0,1916.0,0.00017079308080969786,0.014548901073012746,9.708522933873535,0.0,1.0,0.0,3.1668000000000003,1.274,0.855390303684029,0.731692571636655,1.0,0.0078125,0.0,0.3583409601688432,0.5096
113.0,126273.0,1729.0,0.00018358772632784423,0.01462829827859381,7.937065504268559,0.0,1.0,0.0,1.456,1.3104,1.2292223833369462,1.510987667696564,1.0,0.01953125,0.0,0.2989340893043872,0.6734
