l,train_index,test_index,||W_in||,||b_in||,||W||,good_rows_W_in,linear_rows_W_in,extreme_rows_W_in,tau_f_rmse,tau_f_se,rmse,se,0_rows_W_in,0_cols_W,avg_bad_features,avg_abs_col_sum_W,tau_f_se_train
0.0,102783.0,1280.0,0.005191168754396199,0.33500539059429385,167.2129899042011,0.0,0.0,1.0,0.2548,0.1092,0.7638383753035918,0.5834490635864304,0.95703125,0.0,0.99445068359375,10.314893805072131,0.0546
1.0,74893.0,2331.0,inf,0.3428389401307481,163.45895701735702,0.0,0.0,1.0,0.2912,0.20020000000000002,0.7937383255488671,0.6300205294451193,0.9375,0.0,0.9950830078125,9.53393325720208,0.1092
2.0,170188.0,2283.0,inf,0.3302265396779829,155.0146630149426,0.0,0.0,1.0,0.20020000000000002,0.1456,9435.091067543504,89020943.45283918,0.953125,0.0,0.995126953125,9.159795442911786,0.091
3.0,25792.0,3379.0,0.00846586724452318,0.3385596911409115,156.84877823025835,0.0,0.0,1.0,0.3094,0.20020000000000002,0.7679492607389258,0.5897460670694632,0.94921875,0.0,0.9949951171875,9.618208388821131,0.273
4.0,149494.0,507.0,0.0031997421003972866,0.33453590815271034,161.0010126007324,0.0,0.0,1.0,0.2912,0.20020000000000002,0.7731311211641934,0.5977317305126023,0.96484375,0.0,0.99663818359375,10.184652080326643,0.1274
5.0,90152.0,18.0,0.004292109747161731,0.33558417901926574,158.43781978265048,0.0,0.0,1.0,0.2184,0.1456,0.8112371308979307,0.6581056825475059,0.94921875,0.0,0.99489990234375,9.533563160731546,0.5096
6.0,78082.0,3385.0,inf,0.3333032366218738,156.3657585396022,0.0,0.0,1.0,0.2184,0.1274,0.7328300079379602,0.5370398205343508,0.97265625,0.0,0.9961572265625,9.940081679364326,0.1456
7.0,28977.0,159.0,0.006789214273358802,0.3302820736979808,158.7592626686132,0.0,0.0,1.0,0.2548,0.1638,0.696537661579658,0.4851647139988581,0.9609375,0.0,0.992880859375,10.29765849258979,0.091
8.0,99462.0,1011.0,inf,0.33060276709199876,148.57981400363138,0.0,0.0,1.0,0.38220000000000004,0.1638,0.8304878505276445,0.689710069874027,0.953125,0.0,0.99469482421875,9.688591601871579,0.4186
9.0,105893.0,4908.0,inf,0.33663254905913637,150.9018152764693,0.0,0.0,1.0,0.0728,0.0364,8991.646276802714,80849702.76714014,0.94921875,0.0,0.99582275390625,8.710213544757863,0.1092
10.0,44213.0,1129.0,0.005291045530564179,0.3342783154476628,158.75769533235555,0.0,0.0,1.0,0.38220000000000004,0.273,0.7145008448237777,0.5105114572538918,0.953125,0.0,0.9965185546875,9.676771331152132,0.0728
11.0,33244.0,973.0,0.0044579681275466005,0.33235502741984074,147.2556864937142,0.0,0.0,1.0,0.4914,0.364,0.7965464146059085,0.6344861906215279,0.94140625,0.0,0.9940625,9.62341946530529,0.1092
12.0,33085.0,2423.0,0.0051845998162382625,0.33114702174154975,156.98615096245882,0.0,0.0,1.0,0.2548,0.1092,0.8546415850996592,0.7304122389816584,0.9453125,0.0,0.992314453125,9.581538999923168,0.1638
13.0,112824.0,1344.0,0.010142771785431758,0.3284463083065552,165.39615879570388,0.0,0.0,1.0,0.3094,0.20020000000000002,0.7642973034507332,0.5841503680620621,0.96484375,0.0,0.9952880859375,10.268080064813773,0.1092
14.0,160993.0,3591.0,0.0048066978203268685,0.3286203229704227,165.87584999500285,0.0,0.0,1.0,0.3094,0.2184,0.7347132934154942,0.5398036235214417,0.9609375,0.0,0.9951220703125,9.977747056820363,0.0728
15.0,167289.0,348.0,0.005596067327525178,0.33705190468015883,151.0206579902934,0.0,0.0,1.0,0.1274,0.0728,0.7456497168187829,0.5559935001919315,0.96484375,0.0,0.995224609375,9.467789481267161,0.0728
16.0,50131.0,2632.0,0.004667025674805071,0.34112303187645693,154.35868047243235,0.0,0.0,1.0,0.3094,0.20020000000000002,0.7096419943603168,0.5035917601596878,0.95703125,0.0,0.99565673828125,8.73237402068164,0.1092
17.0,179834.0,1174.0,0.005686489308140021,0.3277152417377206,151.45274597994546,0.0,0.0,1.0,0.2548,0.1456,0.8090823886528504,0.6546143116282025,0.96875,0.0,0.99715576171875,9.545174760583393,0.2366
18.0,7591.0,170.0,0.002772487114966962,0.3316858444529535,174.50804078320368,0.0,0.0,1.0,0.1274,0.0728,0.7008197724757577,0.4911483534929731,0.96484375,0.0,0.9961279296875,10.457560654488361,0.1092
19.0,60640.0,4393.0,0.004561054440615629,0.3352915663382706,157.04063196987713,0.0,0.0,1.0,0.3458,0.2184,0.6888190594108753,0.47447169660768324,0.95703125,0.0,0.99357177734375,9.469659907011561,0.40040000000000003
20.0,128354.0,1000.0,0.011034964618505007,0.3332755229389425,160.79545021861995,0.0,0.0,1.0,0.1456,0.091,0.7777244707189305,0.6048553523550404,0.9453125,0.0,0.9946044921875,10.583115755066839,0.1638
21.0,129800.0,3258.0,0.004340617084752191,0.32916359216317054,143.06771310686815,0.0,0.0,1.0,0.2548,0.1638,0.7285191687658926,0.5307401792593471,0.95703125,0.0,0.99403564453125,8.697966185619407,0.5642
22.0,117586.0,4456.0,inf,0.3345767171077529,162.25295111426345,0.0,0.0,1.0,0.1456,0.091,0.7316609302397721,0.5353277168393288,0.953125,0.0,0.996181640625,9.9933663345885,0.4186
23.0,100677.0,4484.0,0.002824956213549319,0.3336254581039021,152.63015871119265,0.0,0.0,1.0,0.2366,0.1638,0.7885752179953304,0.621850874436383,0.9609375,0.0,0.99672607421875,9.143754598817623,0.38220000000000004
24.0,84986.0,4147.0,0.005702806479534457,0.32704332988924334,154.76008548853054,0.0,0.0,1.0,0.20020000000000002,0.1274,0.7917973734289804,0.6269430805690329,0.953125,0.0,0.9945458984375,9.60002619413899,0.0728
25.0,176405.0,4202.0,inf,0.33257904791646953,152.25516649204658,0.0,0.0,1.0,0.6006,0.4732,0.8052839006927429,0.6484821607149189,0.95703125,0.0,0.9954150390625,9.000415614171146,0.20020000000000002
26.0,34889.0,4592.0,inf,0.32901366048915875,150.0867808623479,0.0,0.0,1.0,0.182,0.1092,0.7057452303325406,0.498076330137131,0.953125,0.0,0.9957568359375,9.907551668880842,0.1274
27.0,848.0,583.0,0.00535410631485004,0.3324355921317441,142.99960551419474,0.0,0.0,1.0,0.1274,0.091,7789.387168554747,60674552.46164537,0.9609375,0.0,0.99644775390625,8.596884494216965,0.1638
28.0,100814.0,4006.0,0.003293006787277172,0.3349857326216713,155.87368965923133,0.0,0.0,1.0,0.2548,0.1638,0.7120600958979136,0.5070295801701459,0.96484375,0.0,0.9946875,9.51631075984497,0.091
29.0,122218.0,3377.0,0.006568416452183489,0.3365265291867468,144.04455863697737,0.0,0.0,1.0,0.3458,0.2184,0.8605059421245105,0.7404704764315911,0.96875,0.0,0.9948046875,8.207307752484255,0.091
30.0,23836.0,974.0,0.003231183391188249,0.3336982750807987,154.05295219798307,0.0,0.0,1.0,0.2548,0.2184,9788.072898227658,95806371.06101888,0.9765625,0.0,0.995908203125,9.525972346788421,0.2366
31.0,12871.0,4551.0,0.005068129418702693,0.3387121592630788,152.8180288190374,0.0,0.0,1.0,0.3094,0.20020000000000002,0.6797131083991743,0.4620099097296672,0.95703125,0.0,0.99443603515625,8.974242305638484,0.091
32.0,159969.0,4412.0,0.00419603459330182,0.33697472996267364,156.7147101442221,0.0,0.0,1.0,0.1456,0.091,0.8246744049497475,0.6800878741792202,0.94921875,0.0,0.99541748046875,9.622790885154984,0.1638
33.0,178914.0,1965.0,0.01828350728873558,0.33461871517149644,160.7585070101092,0.0,0.0,1.0,0.182,0.091,0.6781545422033871,0.4598935831110855,0.9375,0.0,0.9954248046875,9.979681432835278,0.0728
34.0,178039.0,2903.0,0.005867308525729911,0.3350941080699526,158.66911878384346,0.0,0.0,1.0,0.273,0.182,7341.820788402063,53902332.48901272,0.94140625,0.0,0.993056640625,9.594340004549167,0.1274
35.0,8475.0,1503.0,0.01872508318889692,0.34490932916897293,173.15969071660138,0.0,0.0,1.0,0.091,0.0546,0.7875459371073253,0.6202286030542544,0.91796875,0.0,0.99470947265625,10.025015804339091,0.273
36.0,7961.0,2936.0,0.006198969029598806,0.3384787455911873,156.75877027301652,0.0,0.0,1.0,0.2912,0.20020000000000002,0.7809406412301311,0.6098682851249284,0.9609375,0.0,0.99823486328125,9.661038552839045,0.4368
37.0,135804.0,1581.0,0.009815136219070179,0.3350176035354203,155.06297553580762,0.0,0.0,1.0,0.38220000000000004,0.273,8152.249810177836,66459176.96754459,0.95703125,0.0,0.99673828125,9.503362134862755,0.1456
38.0,6927.0,1016.0,inf,0.3281895591208074,161.58177241546267,0.0,0.0,1.0,0.2912,0.20020000000000002,0.6767689561297053,0.4580162199808906,0.94140625,0.0,0.99727294921875,10.098632281917503,0.455
39.0,103353.0,4817.0,0.006269757662349408,0.33630816103736005,152.5388782019857,0.0,0.0,1.0,0.4368,0.3276,0.8681545392819716,0.7536923040758936,0.96484375,0.0,0.995966796875,9.587105823590491,0.0728
40.0,145147.0,4757.0,0.006884502379215898,0.3373527457666099,154.67005756974146,0.0,0.0,1.0,0.5096,0.38220000000000004,0.884519200417265,0.7823742159067975,0.953125,0.0,0.99382080078125,9.730724534585043,0.0728
41.0,28503.0,1116.0,0.00345155698899907,0.33868694041187836,153.3804545573672,0.0,0.0,1.0,0.38220000000000004,0.273,0.8254038376186609,0.6812914951556124,0.94921875,0.0,0.995263671875,9.241189392609385,0.091
42.0,25600.0,652.0,inf,0.3291545904471135,164.84428099822392,0.0,0.0,1.0,0.4368,0.3094,0.7425481674873754,0.5513777810388595,0.96484375,0.0,0.9950927734375,10.034898649108527,0.091
43.0,2689.0,1065.0,0.002960785240242298,0.3319675966016475,150.71873340191618,0.0,0.0,1.0,3.2942,0.182,0.7530385665528349,0.5670670827159482,0.94921875,0.0,0.9956689453125,9.202017704487872,0.1274
44.0,74843.0,3426.0,0.00454860506740081,0.3389699934023357,153.10988925199834,0.0,0.0,1.0,0.2184,0.182,10443.101314556916,109058365.06610039,0.953125,0.0,0.99376708984375,9.39706521495252,0.273
45.0,4098.0,2642.0,0.003580606242953214,0.33679639138276785,173.483099804707,0.0,0.0,1.0,0.2184,0.091,0.6223141403893746,0.3872748893285666,0.9609375,0.0,0.997109375,10.464521584377167,0.0546
46.0,106209.0,1105.0,0.003524644316843668,0.334998534587686,152.6219123365307,0.0,0.0,1.0,0.1456,0.091,0.6961532642476149,0.4846293673226098,0.94140625,0.0,0.9940185546875,9.75102328286198,0.1092
47.0,113078.0,1930.0,0.012992148727817576,0.33221446005351946,152.96031894368042,0.0,0.0,1.0,0.3276,0.2548,0.786939390304051,0.6192736040121108,0.95703125,0.0,0.99576416015625,8.74869706400068,0.091
48.0,113202.0,4506.0,0.004474862917000157,0.33543093288052606,165.01012240146827,0.0,0.0,1.0,0.2912,0.20020000000000002,0.6661108291315776,0.4437036366863583,0.9765625,0.0,0.99532958984375,10.28117255678012,0.2184
49.0,160378.0,45.0,0.0038810413818025835,0.33391551925966845,146.24395250918337,0.0,0.0,1.0,0.637,0.4732,0.8359659676716535,0.698839099105204,0.94140625,0.0,0.9956298828125,9.306189425204593,0.1092
50.0,136245.0,228.0,0.003682720381811103,0.3344879094390382,164.49024929884288,0.0,0.0,1.0,0.4186,0.3094,1.2815145089149556,1.6422794365595415,0.96875,0.0,0.996953125,10.473136547723982,0.4368
51.0,145834.0,2238.0,0.015276591749526334,0.33748198236743615,159.22008834823453,0.0,0.0,1.0,0.5278,0.38220000000000004,0.6703501854540388,0.44936937113826403,0.921875,0.0,0.99283447265625,9.465509951335079,0.182
52.0,100843.0,2866.0,0.004729586062621175,0.3363695621251413,166.47099866733916,0.0,0.0,1.0,0.38220000000000004,0.273,0.7001127853964931,0.4901579122756359,0.9453125,0.0,0.99480712890625,10.1610095959511,0.091
53.0,93769.0,725.0,0.0091818671890802,0.33502894449721665,157.8609708907394,0.0,0.0,1.0,0.2912,0.20020000000000002,0.8307707737160073,0.6901800784606931,0.953125,0.0,0.99507568359375,9.562392312001919,0.40040000000000003
54.0,141965.0,959.0,inf,0.3299807477410895,155.10958813652783,0.0,0.0,1.0,0.182,0.1092,0.8009800801614549,0.6415690888154498,0.91796875,0.0,0.9947607421875,9.24732011312986,0.2548
55.0,17913.0,2109.0,0.012742065780865576,0.33623194821234165,154.16490883917123,0.0,0.0,1.0,0.3094,0.2184,0.7109099010020582,0.5053928873427561,0.9453125,0.0,0.99607666015625,9.809066410692367,0.455
56.0,17985.0,1409.0,0.006104354628485593,0.336286872564548,163.66518171567878,0.0,0.0,1.0,0.1638,0.091,0.935964682493967,0.876029886876033,0.94140625,0.0,0.9949462890625,9.933271395788807,0.0728
57.0,31637.0,3289.0,0.0034135634405073364,0.33585950516502167,147.711315787901,0.0,0.0,1.0,0.40040000000000003,0.2912,0.7967197520882998,0.6347623633676426,0.9609375,0.0,0.9958349609375,9.212070840536683,0.273
58.0,167356.0,2566.0,0.0038271989985627025,0.33208865462778037,166.0305886363073,0.0,0.0,1.0,0.2548,0.182,0.7474618713271383,0.5586992490878676,0.9375,0.0,0.99496826171875,10.377523075662907,0.4186
59.0,138408.0,3489.0,0.004064392793710361,0.3385020329552106,160.8295237001989,0.0,0.0,1.0,0.364,0.2548,0.7788238684829114,0.6065666181186868,0.96484375,0.0,0.9966064453125,9.992667366171077,0.1638
60.0,83533.0,933.0,0.0026911977370283106,0.332400180156304,150.85587189490363,0.0,0.0,1.0,0.546,0.4186,0.7712499193658686,0.5948264381218589,0.984375,0.0,0.9961962890625,9.098160906736894,0.091
61.0,53184.0,2587.0,inf,0.33575642029752817,154.43945525194908,0.0,0.0,1.0,0.2548,0.1456,0.6187152391481201,0.3828085471541155,0.95703125,0.0,0.99528564453125,9.223794791931823,0.1638
62.0,72219.0,1852.0,0.0115372166788344,0.3290152420796551,180.95605565075303,0.0,0.0,1.0,0.3458,0.2548,0.8836773653339904,0.780885686003623,0.95703125,0.0,0.99510498046875,11.402660229326841,0.364
63.0,30670.0,562.0,0.004242013632289736,0.33297156575059594,159.55481587569773,0.0,0.0,1.0,0.3276,0.2184,0.8112138070052889,0.6580678406760124,0.9453125,0.0,0.9962744140625,9.455860257491395,0.091
64.0,162986.0,1515.0,0.006792035172671126,0.3437374423592547,199.8269885481823,0.0,0.0,1.0,0.1456,0.0728,0.7143774348140374,0.510335119371484,0.9375,0.0,0.9961572265625,12.40323301524657,0.1092
65.0,177607.0,2909.0,0.003628742482634595,0.3362211953993063,173.94554604871504,0.0,0.0,1.0,0.546,0.40040000000000003,0.6975665137710839,0.48659904113474356,0.9609375,0.0,0.99656005859375,10.891257144716747,0.2184
66.0,19320.0,836.0,0.013815485466858315,0.32953335421963376,150.0261446211406,0.0,0.0,1.0,0.2912,0.20020000000000002,0.8639308019752107,0.7463764306015309,0.953125,0.0,0.995048828125,8.743095110924514,0.1638
67.0,98382.0,2738.0,0.005850376406793587,0.33221564102563045,156.14037454757778,0.0,0.0,1.0,0.1456,0.1092,9017.738384165808,81319605.56525734,0.9609375,0.0,0.99550048828125,10.146082395912629,0.1092
68.0,166431.0,2984.0,0.009004113245730114,0.3364624937989512,159.48501233582638,0.0,0.0,1.0,0.4186,0.2912,0.737691362360398,0.5441885461011406,0.9140625,0.0,0.99343994140625,9.938349244965593,0.091
69.0,3829.0,30.0,inf,0.3349842986011478,171.96750842611428,0.0,0.0,1.0,0.728,0.5278,0.696904024689087,0.48567521962784804,0.96484375,0.0,0.99577392578125,10.701442515557588,0.0546
70.0,104942.0,265.0,0.0041581173943426135,0.33302105994412007,153.48053134819153,0.0,0.0,1.0,0.5642,0.4186,0.7192117746285857,0.5172655767643995,0.94140625,0.0,0.992939453125,9.313460702061775,0.1456
71.0,25559.0,3557.0,0.005970045790000789,0.33394976550325484,142.44427390691757,0.0,0.0,1.0,0.6188,0.1456,0.7414895799410327,0.549806797161129,0.9609375,0.0,0.9944677734375,9.365188114821876,0.1274
