l,train_index,test_index,||W_in||,||b_in||,||W||,good_rows_W_in,linear_rows_W_in,extreme_rows_W_in,tau_f_rmse,tau_f_se,rmse,se,0_rows_W_in,0_cols_W,avg_bad_features,avg_abs_col_sum_W,tau_f_se_train
21.0,44688.0,2067.0,0.0008920204229446401,0.139726079290903,0.8465146004309567,1.0,0.0,0.0,8.626800000000001,7.0798000000000005,0.5248674554714773,0.2754858458131035,1.0,0.125,0.0008251953125,0.04682455442727562,6.3882
22.0,64509.0,1792.0,0.0008866992667416862,0.13381022069634477,0.8811987534222216,1.0,0.0,0.0,7.7168,6.188000000000001,0.6258667845814503,0.3917092320423234,1.0,0.0078125,0.000224609375,0.05089210361790264,4.1496
23.0,33645.0,2873.0,0.0008274578802325346,0.1324712913272036,0.8991533564078646,1.0,0.0,0.0,4.823,2.7664,1.25958653469905,1.5865582383951606,1.0,0.0,0.0003515625,0.05086837788772103,2.8756
24.0,123443.0,4763.0,0.0008273373307021738,0.13686811018661277,0.8611261973211269,1.0,0.0,0.0,7.0616,5.5328,0.8131030447685167,0.6611365614118321,1.0,0.34375,0.00093994140625,0.047061906361742345,4.6774000000000004
25.0,1393.0,3927.0,0.0008870859735317844,0.13524210142038148,0.9470648199129986,1.0,0.0,0.0,7.1526000000000005,6.934200000000001,0.7598466380871883,0.5773669134124032,1.0,0.00390625,0.00096435546875,0.051620994002098186,4.8594
26.0,32142.0,4478.0,0.0008360033273082753,0.13122108286480125,0.8502737584839135,1.0,0.0,0.0,2.8756,2.6754000000000002,0.8406874692231274,0.7067554209087865,1.0,0.26953125,0.00024169921875,0.046683077150531105,3.7310000000000003
27.0,14365.0,1964.0,0.0008944989536915388,0.13489486211307436,0.9670409482885279,1.0,0.0,0.0,5.514600000000001,4.167800000000001,0.5223796326930799,0.2728804806525572,1.0,0.0546875,0.00072265625,0.05585725008264131,5.2780000000000005
28.0,78066.0,426.0,0.0008263073813243835,0.13902932867703421,0.9607353344117405,1.0,0.0,0.0,2.4388,2.2568,0.781603008166874,0.6109032623755065,1.0,0.0390625,0.0002001953125,0.054026956348407484,4.0222
29.0,119964.0,1013.0,0.0008927529226319307,0.13465149900847923,0.7845619442569726,1.0,0.0,0.0,4.9322,2.8392,0.9351302391759949,0.8744685642213529,1.0,0.14453125,0.00079833984375,0.04363693240743926,3.5308
30.0,127933.0,311.0,0.0008943136927404342,0.13285926247567945,0.77673804979332,1.0,0.0,0.0,6.0242,4.6046000000000005,0.8081612105096981,0.6531245421725008,1.0,0.12890625,0.00072509765625,0.04437176967456491,4.4590000000000005
31.0,55599.0,1054.0,0.0009037797576503102,0.1322010375286484,0.9148715857045207,1.0,0.0,0.0,5.3144,3.8948,0.902535126489338,0.8145696545471259,1.0,0.0078125,0.0006591796875,0.05161775941614444,5.2780000000000005
32.0,173543.0,3655.0,0.0009061738570072325,0.1383055515415805,0.8895473096792286,1.0,0.0,0.0,5.7876,3.6946000000000003,0.8221967383368994,0.6760074765318359,1.0,0.08203125,0.00098388671875,0.05014820830302824,6.1516
33.0,715.0,2720.0,0.0008039858769280322,0.13518840643100097,1.0185726026663908,1.0,0.0,0.0,6.0788,4.4772,0.6940047199210153,0.48164255127264693,1.0,0.265625,0.00100830078125,0.055357127228115366,4.368
34.0,58841.0,1666.0,0.0008932367163527031,0.13168194324122887,0.9793061709186618,1.0,0.0,0.0,2.8938,2.73,0.6236081188053486,0.38888708583994586,1.0,0.00390625,0.00123046875,0.05636490454207821,5.441800000000001
35.0,179442.0,8.0,0.0008723438016173451,0.1322835404539486,0.8984911466593519,1.0,0.0,0.0,7.1344,5.6966,0.6512765312805439,0.42416112019681806,1.0,0.11328125,0.00061279296875,0.05108542914545233,5.551
36.0,124464.0,1867.0,0.0008821240238532274,0.14006889407776008,0.9004474928192976,1.0,0.0,0.0,8.4084,6.6066,0.7608031857445697,0.5788214874390863,1.0,0.01171875,0.000859375,0.04800687679998994,3.5126000000000004
37.0,46141.0,3350.0,0.0009607281584391704,0.1318709588126553,0.7498712119673918,1.0,0.0,0.0,5.7330000000000005,2.4752,0.8622540492130579,0.7434820453843142,1.0,0.00390625,0.000546875,0.04315259056177051,4.167800000000001
38.0,41650.0,364.0,0.0008459062103369692,0.13915250114679953,0.9205800517404799,1.0,0.0,0.0,6.8978,5.3508000000000004,0.8409462405681973,0.7071905795257842,1.0,0.01171875,0.00037353515625,0.04930473030716698,7.6622
39.0,131691.0,3980.0,0.0007906822692289679,0.14049466476648226,1.0532575215439077,1.0,0.0,0.0,3.9858000000000002,3.6946000000000003,0.692997378669989,0.48024536684347574,1.0,0.00390625,8.30078125e-05,0.05911327401719513,3.7128
40.0,175968.0,1448.0,0.0008147611117004512,0.13626899599033,0.9175903892324466,1.0,0.0,0.0,5.1142,3.6764,0.8095827676144243,0.6554242576182312,1.0,0.0,3.41796875e-05,0.05097309486145063,2.9666
41.0,111309.0,2959.0,0.0008826250123921747,0.13339557917756167,0.9115459808388849,1.0,0.0,0.0,6.1334,4.5864,0.6866583253922088,0.47149965583043263,1.0,0.00390625,0.0011767578125,0.05453702256490356,4.095000000000001
42.0,158779.0,4557.0,0.0009310896669622338,0.1300906206601758,0.8932937757034836,1.0,0.0,0.0,5.6784,4.5136,0.4630788419392846,0.21444201385182915,1.0,0.25,0.00016845703125,0.04968396154520249,3.4034
43.0,53607.0,2583.0,0.0009464176567808667,0.13479557460319877,0.8033502063946472,1.0,0.0,0.0,5.2780000000000005,3.7492,0.5968137830842413,0.3561866916793236,1.0,0.08984375,0.00053955078125,0.04456484024305585,3.4944
44.0,40963.0,4822.0,0.0008938823825219026,0.1342216427343929,0.8588184872899107,1.0,0.0,0.0,4.7502,4.5682,0.92007745534779,0.8465425238392639,1.0,0.015625,0.00068359375,0.04983281057998701,3.2032000000000003
45.0,41155.0,2867.0,0.0008587800015161305,0.13277013276898858,0.8728492358960283,1.0,0.0,0.0,6.3154,4.313400000000001,0.49310086014857407,0.24314845827926349,1.0,0.0,0.000234375,0.05156307899908796,4.4044
46.0,172369.0,3721.0,0.0009057083336531982,0.13582908233423951,0.8629221035529756,1.0,0.0,0.0,7.007000000000001,6.0242,0.7404520997946061,0.5482693120902411,1.0,0.00390625,0.0007373046875,0.051936953726780644,5.0596000000000005
47.0,14118.0,2767.0,0.0008362943167659981,0.1318147902194636,0.810864171120942,1.0,0.0,0.0,1.8928,1.7472,1.107128789183619,1.2257341558391865,1.0,0.0078125,0.00079833984375,0.0471325154108051,1.8018
48.0,50810.0,840.0,0.0008734983192747937,0.1318938604515371,0.9592111528629306,1.0,0.0,0.0,6.5338,5.0596000000000005,0.6150019576341053,0.3782274078937818,1.0,0.00390625,0.000390625,0.05535409104820038,3.1122
49.0,102538.0,3017.0,0.0008927055312279764,0.12946645970889334,0.8085717001398337,1.0,0.0,0.0,7.9716000000000005,6.497400000000001,0.6176658552544636,0.38151110874722777,1.0,0.12109375,0.0012890625,0.04560846646736394,7.4438
50.0,56177.0,1394.0,0.0008473749141583736,0.1289536907911805,0.8398830507820723,1.0,0.0,0.0,6.643000000000001,3.3488,0.585667190339304,0.34300605783993476,1.0,0.0625,0.00043701171875,0.04893844635750466,3.6764
51.0,60953.0,1134.0,0.0008709486876517018,0.14041837883261668,0.8850946148692664,1.0,0.0,0.0,10.101,8.2446,0.5887002461265112,0.34656797978941484,1.0,0.08203125,0.00120849609375,0.04854807213000489,3.6764
52.0,164120.0,2889.0,0.0007789784443698979,0.1361508775900261,1.047374156465635,1.0,0.0,0.0,3.367,3.0394,0.8322547846572454,0.6926480265848777,1.0,0.01171875,0.00118896484375,0.05613771169906556,7.989800000000001
53.0,53027.0,2077.0,0.0009226065037341758,0.1335509436355686,0.7939803303997686,1.0,0.0,0.0,6.188000000000001,5.8422,0.7280793108249916,0.5300994828513944,1.0,0.13671875,0.0013525390625,0.04534743613817316,3.8766000000000003
54.0,114655.0,30.0,0.0009004420186767199,0.1351932295254668,0.8917384674682084,1.0,0.0,0.0,5.8058000000000005,5.1142,0.6244167218072144,0.38989624247246796,1.0,0.1015625,0.00025146484375,0.050467637134232746,5.0232
55.0,57458.0,769.0,0.0008695682069104901,0.13329177431315223,0.9788678209439926,1.0,0.0,0.0,3.5490000000000004,3.367,0.7271644771455587,0.5287681768223732,1.0,0.01171875,0.0011279296875,0.05502478816186285,3.6036
56.0,172083.0,3853.0,0.0008844679240530348,0.1302982791217554,0.9805647585659628,1.0,0.0,0.0,7.4984,7.243600000000001,0.6359455959632268,0.404426801025024,1.0,0.0,0.000185546875,0.05705111538940599,5.441800000000001
57.0,117931.0,2667.0,0.0008679672527609125,0.14033398909833694,0.9011018302168106,1.0,0.0,0.0,5.3872,3.9130000000000003,0.734016233614389,0.5387798312094537,1.0,0.00390625,0.00082275390625,0.05099085966059924,3.4034
58.0,171328.0,1321.0,0.0007970969778059235,0.1330145454885545,1.059887425429005,1.0,0.0,0.0,4.986800000000001,3.9494000000000002,0.9569083503271266,0.9156735909257816,1.0,0.00390625,0.00038818359375,0.05788350492294825,2.1658
59.0,29802.0,165.0,0.0007696309069457372,0.13099262912322363,0.900973610782186,1.0,0.0,0.0,5.0596000000000005,3.003,0.6630421097813696,0.43962483934332985,1.0,0.0078125,0.0002734375,0.05400132651223544,4.8048
60.0,80811.0,549.0,0.0009560100730073038,0.1348293996192106,0.9095346431981565,1.0,0.0,0.0,3.1122,2.9484000000000004,0.6865170797852469,0.4713057008368633,1.0,0.0,0.00142333984375,0.052578571899234594,4.313400000000001
61.0,172652.0,4098.0,0.000881340566581217,0.13266024679083138,0.8476140319558184,1.0,0.0,0.0,5.0232,4.768400000000001,0.7812583569354401,0.6103646202814638,1.0,0.01953125,0.00080078125,0.04757596844839185,5.4054
62.0,1870.0,1195.0,0.0009727467989010658,0.13602183906756135,0.8457125159286984,1.0,0.0,0.0,3.7674000000000003,3.4398,0.6190049367701587,0.3831671117458282,1.0,0.01171875,0.0004931640625,0.046697402273396804,7.2618
63.0,148178.0,4790.0,0.0009160795441741975,0.1346554997746376,0.7848000550756121,1.0,0.0,0.0,5.514600000000001,4.095000000000001,0.7374833598829338,0.5438817061042213,1.0,0.06640625,0.00125,0.04417564596088752,4.1132
64.0,123045.0,445.0,0.0009237548991619463,0.13439359989811314,0.7988861614663699,1.0,0.0,0.0,3.458,3.2942,1.0402191850745122,1.082055952997084,1.0,0.0078125,0.0008740234375,0.047397452326950563,6.279
65.0,104766.0,3565.0,0.0009024172325033196,0.1372599577374924,0.8024455757205718,1.0,0.0,0.0,5.2416,5.0414,0.8765001214694388,0.7682524629359415,1.0,0.02734375,0.0001953125,0.04739721139323727,4.1132
66.0,169163.0,528.0,0.0009016569669564751,0.13335581178539324,0.8206936404838496,1.0,0.0,0.0,7.0616,6.0788,0.5366182113486495,0.28795910475102404,1.0,0.01171875,0.00059814453125,0.04879541047011715,4.823
67.0,7676.0,1183.0,0.0008988496109228573,0.1320170340931816,0.7986907550464423,1.0,0.0,0.0,9.063600000000001,7.607600000000001,0.5149389340186419,0.26516210576825505,1.0,0.34765625,0.0018310546875,0.04488645100227018,2.4752
68.0,82550.0,2302.0,0.0008518576846386671,0.13663316137881262,0.8591681469455812,1.0,0.0,0.0,5.4236,5.1506,0.5406887991396797,0.2923443775151091,1.0,0.1015625,0.0004931640625,0.04742835274321866,1.8746
69.0,114096.0,1461.0,0.0008873384327837256,0.134314475889815,0.8151324834132793,1.0,0.0,0.0,5.7694,4.240600000000001,0.45702907925479763,0.20887557928448808,1.0,0.2578125,0.0011865234375,0.04473325512273618,4.3498
70.0,153280.0,2094.0,0.000877745922010319,0.13610177732548703,1.0537240901132632,1.0,0.0,0.0,6.461,4.5136,0.7105309828137173,0.5048542775382274,1.0,0.015625,0.001767578125,0.05890701970753476,7.007000000000001
