l,train_index,test_index,||W_in||,||b_in||,||W||,good_rows_W_in,linear_rows_W_in,extreme_rows_W_in,tau_f_rmse,tau_f_se,rmse,se,0_rows_W_in,0_cols_W,avg_bad_features,avg_abs_col_sum_W,tau_f_se_train
43.0,45025.0,3986.0,0.0001652463222387005,0.014241767347693928,8.56155105974536,0.0,1.0,0.0,2.9848000000000003,2.2568,0.8088828191998803,0.6542914151967466,1.0,0.02734375,0.0,0.2921495396263009,2.275
44.0,74208.0,2497.0,0.0001469024295041981,0.014933796272412248,12.091348684714113,0.0,1.0,0.0,2.3478000000000003,2.1294,0.7621092984999317,0.5808105828600577,1.0,0.01171875,0.0,0.4011228075514204,1.0556
45.0,163231.0,780.0,0.00016040437941339803,0.014776741430158285,10.533802326619988,0.0,1.0,0.0,1.7654,0.4368,1.186821733761849,1.40854582772948,1.0,0.02734375,0.0,0.38196262369888956,0.7826000000000001
46.0,83312.0,2038.0,0.00017635859660254685,0.01469478873200692,9.85415571421877,0.0,1.0,0.0,2.0384,1.8928,0.9671763927552502,0.9354301747030589,1.0,0.02734375,0.0,0.36507980555296715,2.0202
47.0,40553.0,2589.0,0.00016952080923300953,0.014773876230803019,10.146889690045054,0.0,1.0,0.0,3.4944,3.3124000000000002,0.971895663760405,0.9445811812362789,1.0,0.03515625,0.0,0.37517247386458197,1.5470000000000002
48.0,112180.0,1714.0,0.00014466743658135634,0.01461928647062607,10.622740564151547,0.0,1.0,0.0,0.5642,0.40040000000000003,0.6604564458741243,0.4362027168966796,1.0,0.03515625,0.0,0.3512855489350506,1.2012
49.0,82692.0,4361.0,0.00016758880649767136,0.014123300326591978,10.0919454714125,0.0,1.0,0.0,2.6936,1.2558,0.8269133979788772,0.683785767756973,1.0,0.01171875,0.0,0.40036132187603135,1.274
50.0,158231.0,1664.0,0.00016039458438013796,0.01490905143589582,10.573652256565525,0.0,1.0,0.0,2.0384,1.6744,0.5714058402130014,0.32650463422952625,1.0,0.0234375,0.0,0.3441573983856676,1.1466
51.0,45767.0,2306.0,0.00018081453424234996,0.014672167011544675,8.730790116050995,0.0,1.0,0.0,0.4914,0.38220000000000004,0.7775497487406335,0.6045836117666228,1.0,0.0234375,0.0,0.3077456124893302,3.3306
52.0,115737.0,2951.0,0.00016159565610246953,0.01506368431454133,9.728676212375499,0.0,1.0,0.0,3.1304000000000003,1.0738,0.7140501471402443,0.5098676126310043,1.0,0.03125,0.0,0.3496428993041034,1.729
53.0,129781.0,1465.0,0.00015783361358216117,0.01501405671655292,8.742278156493898,0.0,1.0,0.0,3.367,2.9484000000000004,0.7945600753757127,0.6313257133810585,1.0,0.015625,0.0,0.2966949569424875,1.5288000000000002
54.0,149249.0,2058.0,0.00017176284706749273,0.014070660403701273,11.888060124642317,0.0,1.0,0.0,1.6198000000000001,1.4378,0.529238640525275,0.28009353862504144,1.0,0.01953125,0.0,0.43449603900565037,1.3286
55.0,170395.0,1879.0,0.00017284690269388445,0.014160728474418993,9.383616702686677,0.0,1.0,0.0,6.1698,4.55,0.5448320803882293,0.296841995820166,1.0,0.02734375,0.0,0.34435569158251056,1.0192
56.0,9884.0,1250.0,0.00014854914226185094,0.014006321064035961,12.71710495757753,0.0,1.0,0.0,3.0212000000000003,2.2204,1.95217964424773,3.8110053634151946,1.0,0.02734375,0.0,0.45058331349181646,0.6552
57.0,130381.0,2066.0,0.00015552669800234563,0.01447307786798847,14.157782667443824,0.0,1.0,0.0,0.8918,0.7644000000000001,0.7895156509053083,0.6233349630244323,1.0,0.02734375,0.0,0.5068367871737913,0.3094
58.0,104426.0,4072.0,0.00016716681861248783,0.014247128184579176,9.426082846064908,0.0,1.0,0.0,2.0202,1.6380000000000001,0.9440679872532024,0.8912643645563131,1.0,0.03515625,0.0,0.3398770748391007,2.8756
59.0,77602.0,2292.0,0.00015886975707891525,0.014158528914517987,8.41139451760403,0.0,1.0,0.0,2.5116,1.092,0.6957686128465244,0.48409396262237725,1.0,0.03515625,0.0,0.28456987146980395,2.184
